,date,open,high,low,close,volume,c_mar,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
226,2019-06-14,0.056793,0.059315,0.05359,0.059191,19152633.0,62159208.0,1041358,169,218604227,1293516.13609467,1.82901577,154472258474.2654,84456493557.96848,7409994296089.68,0.00032749500868720896,2.8485531624565117,0.0001636,1.422993587737347,120.06982253,1044367.8945045922,62251625.6357354,2112.5,4.341675,18374535.17173072,2112.5,18374535.17173072,56.62139146,86.06676388099741,1,8698.004815020458,31.196175011796196,5.876881569983354,17759504.82431436,366631,967067,313653.62747559,2728160762.031315,0.93313067,8116.375060703268,0.01013587,88.16184606442144,902399.87340912,7849078443.986381,0.035472328451478234,0.042994733114306224,0.041111908416818034
227,2019-06-13,0.055033,0.060947,0.053582,0.054337,15355840.0,57061694.0,892695,151,189977920,1258131.9205298,1.73649236,146192657169.59818,84188482641.08789,7459680720542.28,0.00029642488773439597,2.440400099160641,0.00015859999999999998,1.3057184863427584,107.95231204,888747.3485124207,55994233.735335104,1887.5,3.879585,15539367.231853444,1887.5,15539367.231853444,66.23707320000001,82.43132060761513,1,8232.77734137931,30.54404426068165,3.4846037210547665,17757392.32431436,364181,889322,268088.42038868,2207112272.8620954,0.94784522,7803.398650350686,0.01,82.3277734137931,842939.60854781,6939734109.403556,0.03527883178549266,0.042217492420809806,0.04086011963168706
228,2019-06-12,0.058089,0.061169,0.054535,0.054993,16587815.0,57750185.0,795814,131,165221723,1261234.52671756,1.72008481,144649767681.24728,84094555495.26721,7459680720542.28,0.000332408929493479,2.708054482379979,0.00018306,1.4913451762558747,108.92575247,887391.5411131647,48577778.935953006,1637.5,3.3660300000000003,13340313.154807137,1637.5,13340313.154807137,58.79542903,82.11012386811888,1,8146.756125073059,24.82198545189485,4.460246101769467,17755504.82431436,327686,796557,301987.84355905,2460221314.2122965,1.1857125,9659.710571950689,0.01004964,81.87196622477921,944487.59102499,7694510067.238337,0.03528390121368497,0.0423238746854883,0.040872557523773084
229,2019-06-11,0.059958,0.060768,0.056064,0.05962,17909804.0,62609641.0,835542,143,179960264,1258463.38461538,1.67511723,140654723194.9171,83967092626.5748,7459680720542.28,0.000322420369488634,2.5543700983232442,0.00016456,1.3037239056786434,110.37674445,874457.9507197831,53027651.8155822,1787.5,3.6748199999999995,14161439.483474568,1787.5,14161439.483474568,63.93602006,80.43769275130542,1,7922.4836271186405,15.665936955636385,14.113692014817747,17753867.32431436,342338,839478,277681.77165994,2199929289.5251713,1.63380521,12943.79502612613,0.01052143,83.35585690887486,1371543.53362798,10866031189.048113,0.035288436796869584,0.04704281327299384,0.04080496569787198
230,2019-06-10,0.057003,0.060417,0.055816,0.05965,20819570.0,62640692.0,809202,157,182606362,1163097.84713376,1.69111483,141897744724.65903,83907811647.80142,7459680720542.28,0.000295743442921029,2.3639668130672553,0.00015,1.1989953807860896,104.42139057,834671.7663246009,58219170.17514971,1962.5,4.035075,15686856.231951335,1962.5,15686856.231951335,73.06835137,81.69168728282001,1,7993.302538573929,18.51172194760295,9.122349753590766,17752079.82431436,353081,822710,242951.69510273,1941986401.2154915,1.07676079,8606.87475614387,0.01009221,80.67008781282118,885861.87345741,7080961961.932973,0.035499562085657806,0.048173953131949866,0.040749192431472
231,2019-06-09,0.058699,0.062389,0.055665,0.057046,20655266.0,59906536.0,580387,147,137264347,933771.06802721,1.61842434,135505562736.99757,83726844448.38437,7459680720542.28,0.000208405847298649,1.5909839411146012,0.00010156,0.7753157176441969,63.32369989,483417.2885397901,54510942.7754586,1837.5,3.7784800000000005,14027595.816967422,1837.5,14027595.816967422,121.42993264,78.34613540883855,1,7634.0657507305705,1.0308666346920368,20.08037102297991,17750117.32431436,303848,636014,146175.79816159,1115915654.3310988,0.85681033,6540.946395125158,0.00825075,62.98676799284024,544943.36535218,4160133481.5229335,0.035385426905192786,0.05394644158116129,0.041110651559921316
232,2019-06-08,0.057959,0.060807,0.056947,0.05824,18451361.0,61160652.0,617675,124,139174988,1122378.93548387,1.6835165,140917883639.34723,83704486358.33339,7459680720542.28,0.00024391882121087402,1.9366679140223972,0.00012579,0.9987480904323792,70.54839674,560140.5241047847,45982019.7561692,1550.0,3.187545,12306697.990064295,1550.0,12306697.990064295,112.89648970000002,81.48155104540805,1,7939.8051548801905,4.161345573630894,29.099574654969178,17748279.82431436,289229,631583,157208.42934556,1248204297.7084951,0.91155265,7237.550429414697,0.00919766,73.02762828083533,575721.16037341,4571113836.9064045,0.03527369720660569,0.05346453049763352,0.04072585555840458
233,2019-06-07,0.056999,0.060302,0.055608,0.057658,18803875.0,60549356.0,864227,158,187409877,1186138.46202532,1.70183629,142398874425.0517,83673661962.82271,7459680720542.28,0.000305159120477702,2.448581553150587,0.00015,1.20359251395675,107.01289521,858666.1304772942,58589992.9151188,1975.0,4.062085,15847301.433763875,1975.0,15847301.433763875,72.40585167,82.62458251272584,1,8023.950093045,4.670031699017711,35.270057793987206,17746729.82431436,350679,850315,245100.76760816,1966676327.054896,0.90612112,7270.67064513404,0.01,80.23950093045,770488.37690744,6182360283.576546,0.035389097203995516,0.05357013935822695,0.04077936448066125
234,2019-06-06,0.05068,0.059871,0.050566,0.056612,18639201.0,59451071.0,812486,157,182060345,1159620.03184713,1.6513419999999999,137995871311.06766,83565894663.96658,7459680720542.28,0.000331339764916887,2.5767343653043038,0.0001872,1.4558007346506132,120.63550697,938147.7546574529,58219170.17514971,1962.5,4.0369,15261799.902520448,1962.5,15261799.902520448,64.53068064,80.65323502310603,1,7776.713326125071,1.6460751454430262,33.48873781632992,17744754.82431436,364084,830580,274981.67769264,2138453677.3525825,1.60101951,12450.669758803231,0.0102258,79.52311513028975,1329774.7811711,10341277261.478342,0.03542165388747997,0.05344353423775329,0.04068095301393127
235,2019-06-05,0.05023,0.054197,0.04959,0.05181,17032267.0,54408215.0,874396,160,198263411,1239146.31875,1.65612566,138367954899.15903,83549188479.5812,7459680720542.28,0.00042025122629362404,3.2773478753074,0.00026060000000000005,2.0323006879422554,156.66545465,1221762.5144358452,59331638.39505699,2000.0,4.11428,15597088.93278784,2000.0,15597088.93278784,42.92051981,81.36824851688775,1,7798.544466393921,2.4621064793422347,37.01636410646286,17742792.32431446,372790,863376,413387.17244387,3223818246.1403713,1.119866,8733.324797402694,0.01062698,82.87497607347886,966865.42789535,7540143032.46087,0.03541986167972907,0.05344648538939988,0.04075528350047425
236,2019-06-04,0.053835,0.054972,0.048474,0.050978,17635351.0,53534606.0,911280,154,193540183,1256754.43506494,1.62636908,135715984982.11952,83447224227.12633,7459680720542.28,0.000582904402059162,4.4591833120906115,0.00033476,2.5608936907701465,218.64977283,1672657.4970984373,57106701.955242395,1925.0,3.960615,14726133.2140415,1925.0,14726133.2140415,33.88967728,80.90203536338444,1,7649.939331969609,2.1810297341895466,33.545210378819405,17740792.32431992,375104,927087,523486.61148075,4004640818.9260845,1.20355225,9207.10169535552,0.01110532,84.95502426210876,1115797.64488596,8535784290.132164,0.0355611740595907,0.05350705697115341,0.04072974269180225
237,2019-06-03,0.06102,0.061161,0.053074,0.053149,18532864.0,55813838.0,727530,119,149854001,1259277.31932773,1.72701182,144986880726.59973,83952454044.28146,7459680720542.28,0.000684603754749476,5.595541198888244,0.0004056,3.31513155533246,204.32272902,1670011.6529729918,44127906.05632371,1487.5,3.06089,12157934.389933517,1487.5,12157934.389933517,58.94316384,88.06398477848366,1,8173.40127054354,6.118328675649753,41.53780593345051,17738867.32431992,298454,734325,300948.67951538,2459774319.5194077,1.68631175,13782.902599982499,0.011111875,90.821813243121,1238300.87358876,10121129933.505547,0.03544427946713837,0.05168797947526523,0.039636830520459715
238,2019-06-02,0.058441,0.061554,0.056663,0.05961,22052535.0,62598516.0,690143,131,156983290,1198345.72519084,1.8504971000000001,155101923701.62543,83816356169.83192,7459680720542.28,0.00038895372916891404,3.401148998472908,0.00026728,2.337190869089352,115.39168074,1009025.6756749541,48577778.935953006,1637.5,3.3696800000000002,14318879.258207928,1637.5,14318879.258207928,106.21120856,95.02570878879385,1,8744.353745470491,14.493132466821036,54.53673802268681,17737379.82432002,296672,651499,167001.01679851,1460315966.7394311,0.84363523,7377.044883261358,0.00867,75.81354697322917,549627.50981573,4806137374.070796,0.035254556446330285,0.04949396423901538,0.038444174334035235
239,2019-06-01,0.059804,0.061221,0.056198,0.058493,22019949.0,61426236.0,850116,151,187667334,1242830.02649007,1.81246057,151725858432.60034,83712639474.88176,7459680720542.28,0.00046877833715251504,4.0103083546449385,0.00027115,2.31963600742966,155.88379801,1333555.85778679,55994233.735335104,1887.5,3.8843300000000003,16147198.834680002,1887.5,16147198.834680002,84.07322709,93.2181603242037,1,8554.80732963179,13.763220747118206,58.62418148331477,17735742.32432548,332532,775393,210955.88855206,1804686981.6141496,0.82771117,7080.909583934104,0.0085649,73.27106929756333,641801.44358636,5490487693.760856,0.03523575434053647,0.049856832815399,0.03841039298252898
240,2019-05-31,0.05678,0.060952,0.054209,0.05975,25158638.0,62746420.0,766989,117,150762970,1288572.39316239,1.81476063,151734802083.51236,83611469024.90086,7459680720542.28,0.000696807430681493,5.962039197462839,0.00040537,3.4684357873620786,207.10162051,1772007.4800739186,43386260.5763855,1462.5,3.0101323445346098,12513474.94638735,1462.5,12513474.94638735,48.93635229,93.94560210523257,1,8556.222185564,14.407240384592829,60.97723322134636,17733854.82433104,297215,776414,362386.11978112,3100656157.8116717,2.2279370343856897,19062.72428165051,0.01109475,94.9291460932862,1729801.50461553,14800566010.41338,0.035603605801100995,0.049770933138463515,0.04360961958336088
241,2019-05-30,0.061228,0.063549,0.055898,0.05678,21145900.0,59627066.0,862822,160,196390035,1227437.71875,1.75787076,146675645809.65082,83439379776.6939,6770699384083.45,0.000503978559020291,4.168720117763754,0.0003024,2.501338481665457,191.65095051,1585264.211502728,53851726.7142329,2000.0,4.1167598068442794,16543243.92635884,2000.0,16543243.92635884,60.78217892,92.22861906433269,1,8271.621963179421,12.162619205203526,57.05755847713295,17732392.32433104,380276,889472,291736.70044538,2413135698.8695,1.04896674376469,8676.656356368809,0.01035902,85.68589734901485,933026.54750987,7717642882.612107,0.0355534824720798,0.04966760367969222,0.04351647025248053
242,2019-05-29,0.062652,0.067113,0.057465,0.061393,29906792.0,64470955.0,887870,174,211317903,1214470.70689655,1.84071984,153465206972.5428,83372387208.69543,6704632680587.4,0.00046195025720951105,3.9984051416838406,0.000271,2.3456373851630614,187.323601,1621377.275383648,57992303.107615,2175.0,4.47748129583451,18825687.50084745,2175.0,18825687.50084745,40.71479874,97.37800118654884,1,8655.488506136759,16.12441428519209,68.10689241961492,17730392.32433104,405506,935588,435477.83296857,3769273377.9368014,1.1461967708269498,9920.892975663737,0.01,86.55488506136759,1072367.94442444,9281868417.315243,0.035480590111282066,0.048349689924348384,0.0428947083171392
243,2019-05-28,0.062772,0.065635,0.059925,0.060293,19992592.0,63316202.0,944118,164,207205846,1263450.2804878,1.88105961,154574557917.51138,82174194277.51805,6704632680587.4,0.000496026483676504,4.324917335282184,0.00030369,2.647911328880646,192.45777964,1678063.6011721524,54659412.1244187,2050.0,4.22067253751922,17874207.98908534,2050.0,17874207.98908534,64.97516576,99.6211150806763,1,8719.12584833431,22.61765997097617,69.34716149206335,17728217.324336603,387999,914153,272846.04998695,2378979047.057131,0.929205782780005,8101.862159058857,0.010031405,87.46508263061004,849436.25394569,7406341598.29013,0.03584205786053752,0.04823901486555409,0.04284486814302774
244,2019-05-27,0.062109,0.064575,0.060076,0.063282,20455793.0,66454550.0,884928,167,198919681,1191135.81437126,1.90714924,156287836455.3835,81948404212.81061,6704632680587.4,0.000475298143909163,4.190602357725389,0.00028928,2.550520058993712,188.78604627,1664486.303476736,55659279.4193776,2087.5,4.2983770042252,18405042.253696676,2087.5,18405042.253696676,68.85886648,101.55367510757398,1,8816.786708357691,20.149288182924785,70.14885751285334,17726167.32434206,397195,899436,257427.52141119,2269683549.1436443,0.9142668379524058,8060.8957047509875,0.00988911,87.1901736054871,822324.50766056,7250259789.098407,0.03582484463988137,0.048149753357417564,0.042739095653220316
245,2019-05-26,0.062289,0.063971,0.058191,0.061718,22124660.0,64812235.0,670124,165,167080320,1012608.0,1.89396436,154758245306.18896,81711276442.33467,6704632680587.4,0.0002572456201373,2.2461465520180566,0.00012315,1.0752872983158537,97.24013064,849054.6273955847,54992701.222738296,2062.5,4.2473996250336405,18008770.22148963,2062.5,18008770.22148963,91.72871531,101.35037886743756,1,8731.52495587376,19.18050254914136,69.53875324724389,17724079.82434752,378005,739953,193222.80665916,1687129758.3884256,0.776016230412053,6775.8050820059225,0.0084,73.34480962933958,574215.53774209,5013777297.845531,0.036654812852874766,0.04817479194946578,0.04279428931606631
246,2019-05-25,0.060183,0.06338,0.058871,0.062289,18984630.0,65411915.0,701431,140,162973942,1164099.58571429,1.75307893,142867668845.3807,81495286143.53128,6704632680587.4,0.00037771235349168904,3.044962796832543,0.00023853,1.922931482685668,127.1323125,1024888.8029718803,46660473.7647477,1750.0,3.60427364622,14107785.58126826,1750.0,14107785.58126826,95.92477522,93.79018476940618,1,8061.59176072472,8.568133306085702,57.21734786057044,17722017.32434752,336585,721489,184749.11495276,1489371942.9043539,0.74493593151951,6005.369367805475,0.00766164,61.76501389763895,537463.08029608,4332807939.808607,0.03623922360756389,0.04676267984451088,0.041931681321835085
247,2019-05-24,0.061166,0.065959,0.059275,0.060183,25201432.0,63201114.0,862849,153,191735207,1253171.2875817,1.73899884,141533553660.64322,81387951551.53075,6704632680587.4,0.0005141350332179861,4.106448112822348,0.00030774,2.45795026713177,192.85102269,1540320.4742234368,50993232.0429028,1912.5,3.9393451984827994,15275329.453075677,1912.5,15275329.453075677,52.96286992,93.32291430675636,1,7987.10036762127,5.431577058895034,47.03933995291477,17720267.32434752,375098,900849,334579.06170217,2672316546.7197814,0.9591901646750559,7661.148116894845,0.00902247,72.06337345385191,864085.50065736,6901537619.956608,0.036598428996572674,0.04860895611235401,0.041948595495050575
248,2019-05-23,0.056546,0.063969,0.053402,0.061384,21422655.0,64461593.0,825753,158,193847335,1226881.86708861,1.72268374,139930198596.70413,81228025359.99446,6704632680587.4,0.000416520479942415,3.2894585335783293,0.00025499999999999996,2.0138551798904145,160.86562412,1270431.6486288877,52659677.5345009,1975.0,4.0685210740288,15597505.805033602,1975.0,15597505.805033602,61.21617163,93.40933308553926,1,7897.4712936879005,5.007449015459923,42.42861733599975,17718354.82435298,386213,861894,289439.11965252,2285837138.7260747,0.932705422979102,7366.014303444487,0.00981054,77.4784580255769,803893.20783315,6348723532.052983,0.03667376584422544,0.048990863626212564,0.042101436655983565
249,2019-05-22,0.057727,0.062721,0.054931,0.055781,18078875.0,58578360.0,862194,167,200324291,1199546.65269461,1.67542929,135847466322.5975,81082184057.9177,6704632680587.4,0.000441349032689254,3.3842211811427783,0.00027221,2.08727963468199,174.00538693,1334256.2744349902,55659279.4193776,2087.5,4.30075166345443,16006745.664739188,2087.5,16006745.664739188,65.55130195,91.46695363181487,1,7667.902114845121,-4.241314917115304,42.42546435552679,17716379.82435844,394258,879507,270267.39817988,2072383954.0771894,0.9208887077909559,7061.284470007258,0.00933704,71.59550876239348,809928.0647231,6210449120.362675,0.03776347162020904,0.048990587831361,0.04207332227563476
250,2019-05-21,0.05478,0.059414,0.052291,0.058488,42044172.0,61421122.0,888770,153,192642819,1259103.39215686,1.74497388,141427517230.11682,81048500887.46457,6704632680587.4,0.000538477535405198,4.299101512047597,0.00031943,2.5502679419300205,205.51156682,1640764.9893775012,50993232.0429028,1912.5,3.94067393276379,15269033.712992402,1912.5,15269033.712992402,60.53551154,95.84965149202351,1,7983.80847738165,-4.93907921456787,50.759247659158675,17714292.32436936,381653,912798,292626.45797803,2336273595.9111605,0.8676143201703441,6926.86656447371,0.00980476,78.27932600669249,791956.61622285,6322829946.318476,0.03762509457441958,0.04799276188517482,0.04156132485276545
251,2019-05-20,0.057297,0.061224,0.050729,0.05364,11488692.0,56329488.0,836865,161,189831183,1179075.67080745,1.74723194,141364972111.36508,80907960111.86565,6704632680587.4,0.000490291775475228,3.913086996425396,0.00029036,2.3174036300747294,187.38216221,1495523.1537288395,53659544.829459794,2012.5,4.14716998666301,16062043.000156336,2012.5,16062043.000156336,63.18528548,96.51565060415544,1,7981.1393789596705,-6.230542670643146,50.191560726153895,17712379.82436936,382185,852899,280324.44088034,2237308433.994933,0.8914903175721159,7115.108479536076,0.01,79.8113937895967,760351.20036694,6068468907.087838,0.03788027301862712,0.0480338722962153,0.041554580507181776
252,2019-05-19,0.054916,0.062181,0.054256,0.057242,11695169.0,60112022.0,750954,163,183431360,1125345.76687117,1.80201739,145574664069.06134,80784272686.28078,6704632680587.4,0.000364784092443737,2.9984314126645977,0.00022434,1.844017096828107,127.38515857,1047073.2383223659,54326123.0260991,2037.5,4.199164739945609,16747725.92844463,2037.5,16747725.92844463,83.23984808,100.08447164782196,1,8219.74278696669,-0.11835675241702727,55.384094228889246,17710367.32437492,349207,738933,212763.0904227,1748857877.8347301,0.868282497938595,7137.058799480187,0.00838221,68.89961018634006,641602.59104926,5273808269.876293,0.037977429576509465,0.04738068870314502,0.041338639409340634
253,2019-05-18,0.054592,0.059677,0.053473,0.05493,13094685.0,57683875.0,845558,153,189929427,1241368.80392157,1.59950822,128881004230.61995,80575393287.73094,6703860038630.31,0.0003688882571176,2.684764147591068,0.00023262,1.6930054670011807,131.4477971,956675.4325318632,50987355.582180604,1912.5,3.94200078111907,13919151.215027763,1912.5,13919151.215027763,88.94499801,89.00046945095184,1,7277.9875634132095,-11.600739249646788,37.879782847828395,17708329.82437492,356335,791603,199093.03749248,1448996650.832429,0.7544844729650341,5491.128611027887,0.00712698,51.87007180469468,597252.17225254,4346793881.87551,0.03778612601305845,0.04288559507841769,0.038743833928609576
254,2019-05-17,0.057242,0.05776,0.048536,0.054592,15765416.0,57328902.0,903650,151,190237068,1259848.13245033,1.61073752,129733515296.03601,80542927582.6994,6702169884349.16,0.000627335810638593,4.596439725453082,0.00035393,2.593217036938475,226.43686085,1659084.9189022877,50308167.480241604,1887.5,3.8908915755158597,13829562.78705216,1887.5,13829562.78705216,47.32034195,90.14460648325769,1,7326.920681881941,-8.988188284328784,40.19186576401564,17706417.32438048,360950,884993,374181.93941914,2741601390.716792,1.11855963193882,8195.597701170793,0.01060662,77.7138634428626,989917.44434843,7253046596.352226,0.039402811263603336,0.0427601177133478,0.03868453684993782
255,2019-05-16,0.056296,0.061988,0.052829,0.057243,18648749.0,60113181.0,882945,146,181866994,1245664.34246575,1.72799889,139194281165.00555,80552297853.81053,6702169884349.16,0.0006033982434659201,4.743960194853932,0.00035935,2.825235430300096,227.03341629,1784952.9749953498,48642334.119968705,1825.0,3.76245518298199,14348280.67426652,1825.0,14348280.67426652,48.19246703,98.2431141776027,1,7862.07160233782,-5.591957638376241,51.020506034990206,17704529.82438058,376258,896552,367371.31168384,2888299557.1031146,1.14984029590929,9040.126737692144,0.01130308,88.86562428695255,1030891.61697807,8104943706.931404,0.03903559204179735,0.03991795721893485,0.03723212397214494
256,2019-05-15,0.052308,0.05711,0.047457,0.056298,19848318.0,59120352.0,879106,149,184676233,1239437.80536913,1.81667469,145431381731.40326,80053618166.1519,6702169884349.16,0.000532349885371075,4.373364418721167,0.00029154,2.395061401666728,195.70299721,1607740.600974694,49641834.1361325,1862.5,3.84016175349513,15300822.736517392,1862.5,15300822.736517392,46.23296809,104.1503943853065,1,8215.2068383986,-3.2191525064923976,62.90647291436417,17702704.82438058,367621,882803,382902.19202927,3145620706.3966727,1.28300493413403,10540.150908597027,0.01171801,96.26587588442317,1132640.60486832,9304876842.56215,0.03888368250383744,0.03851498415568468,0.036590563145725036
257,2019-05-14,0.050772,0.054526,0.045182,0.047379,14242265.0,49754850.0,896277,152,186783122,1228836.32894737,1.77133721,140820072137.78308,79499302318.04457,6702169884349.16,0.00036511295696734197,2.904677189726879,0.0002082,1.656347109465166,133.52144325,1062237.5436059304,50641334.1522962,1900.0,3.9178926476555,15115559.59646405,1900.0,15115559.59646405,48.50735163,102.74393451367793,1,7955.557682349499,-8.251763022458585,54.27302685315436,17700842.32438058,365699,861979,364910.5079941,2903066595.2425213,1.18498138949248,9427.187796618084,0.01132383,90.0873827501197,1021429.07313334,8126037909.741073,0.03882596014074756,0.03902204234977437,0.036521014009863066
258,2019-05-13,0.048882,0.054989,0.048499,0.051036,15321610.0,53595155.0,882729,167,201232294,1204983.79640719,1.74753483,138032382814.82886,78986913927.27103,6702169884349.15,0.000287158727438694,2.239523846564764,0.000162,1.2634227292323792,113.56495921,885682.4117917408,55638834.23311489,2087.5,4.30498888597531,16280215.723904882,2087.5,16280215.723904882,53.37247674,102.080518133546,1,7798.90573600234,-10.314450014472463,53.679357602063924,17698942.32438604,395478,866149,331611.78581846,2586209058.545568,1.0448139469339,8148.405483798037,0.011303,88.15103153403444,904964.55532285,7057733261.386181,0.03880781133056297,0.03900987032580069,0.03650595930849309
259,2019-05-12,0.052629,0.053521,0.048061,0.048882,13379956.0,51332554.0,819732,158,194996341,1234154.05696203,1.56569495,122862594419.89807,78471604096.10689,6702169884349.16,0.000304688987645572,2.1153408266485254,0.00017329,1.2030871699121948,102.32400741,710397.0251542003,52640334.1846237,1975.0,4.07346394121073,13711680.769672712,1975.0,13711680.769672712,76.15438597,91.97319384577688,1,6942.623174517829,-18.185163332360823,36.58887355793485,17696854.8243915,335831,739687,232381.29489854,1613335763.2870653,0.913164847138492,6339.759429898726,0.00927667,64.40442412435432,675456.16628533,4689437633.423501,0.0388652378903055,0.03399859222211827,0.033849165889789916
260,2019-05-11,0.04834,0.054261,0.047887,0.052481,15599263.0,55112649.0,773667,130,160614923,1235499.40769231,1.6543368000000003,129616460917.03906,78349499681.08934,6702169884349.16,0.000361697473924371,2.649463966862862,0.00021774,1.5949635420051207,123.97289428,908111.7230341472,43311667.3670955,1625.0,3.35195833984814,11903259.648012867,1625.0,11903259.648012867,56.81753345,97.52771822424631,1,7325.082860315609,-13.001272135064614,45.03201850716771,17694879.82439756,342753,751498,311433.43878759,2281275744.592126,1.1904372619321,8720.051583659868,0.01024493,75.0449611481332,894611.22146745,6553101325.017232,0.03865854396308443,0.03179637866873295,0.03284929782793522
261,2019-05-10,0.046866,0.049729,0.044623,0.04834,15230758.0,50764048.0,775704,125,157801621,1262412.9679999999,1.44472955,112484221628.55666,77858323933.73138,6702169884349.16,0.00038488467966357997,2.446890300195983,0.00022549,1.4335444431653273,124.19920705,789591.9247508423,41645834.0068226,1562.5,3.22333287832144,9933536.708704704,1562.5,9933536.708704704,52.40478426,85.8139903989126,1,6357.463493571011,-29.654859950974192,19.6869872143955,17693254.82439756,322692,788227,337626.70859798,2146449474.3661954,1.1640176324877398,7400.199604413764,0.01118063,71.08044706012484,917510.12640291,5833037133.588222,0.03718944911859734,0.022983154965264846,0.028000535965942173
262,2019-05-09,0.051085,0.05397,0.044443,0.046197,14618024.0,48512955.0,831454,150,188845484,1258969.89333333,1.39928506,108806392500.6892,77758560974.96332,6702169884349.16,0.000296538361294527,1.8237525692230343,0.00017204,1.0580701621180828,107.37920947,660397.2190887845,49975000.808187,1875.0,3.86834106908031,11531513.333942136,1875.0,11531513.333942136,45.85667459,84.00002111050918,1,6150.140444769139,-33.81994546295344,18.37259594014484,17691692.32439756,362109,831076,385804.08373975,2372749299.164936,1.0903064495699901,6705.537792693042,0.01082929,66.60165441713399,906127.52288283,5572811526.600165,0.03710694456993957,0.022618638982631,0.027947838733299226
263,2019-05-08,0.05143,0.05392,0.047689,0.051085,12306213.0,53646939.0,839633,152,189370013,1245855.34868421,1.35126305,104932468929.86992,77655101444.84058,6702169884349.16,0.00028832572694308,1.7102907186271867,0.00016365,0.970739167367446,113.14795335,671171.0970015865,50641334.1522962,1900.0,3.92033443467684,11270421.13045003,1900.0,11270421.13045003,53.58841662,81.89374401155659,1,5931.8005949737,-35.61047992885689,12.271922333043618,17689817.32440302,392431,974173,330105.24361233,1958118480.463557,0.8961716091591229,5315.911284408625,0.01138957,67.5606581024946,873026.18500937,5178617243.666201,0.03700800247718671,0.022215740039601747,0.02771793459097463
264,2019-05-07,0.050968,0.056076,0.050059,0.05144,11974795.0,54019548.0,754405,127,160410823,1263077.34645669,1.32870246,103045294021.27487,77553325448.16423,6702169884349.16,0.000276580854133258,1.611289498480852,0.00014916,0.8689681082465922,91.58449481,533547.9029214638,42312167.350931704,1587.5,3.27589443897052,9248370.017708937,1587.5,9248370.017708937,59.70829001,81.16423446648352,1,5825.744893045,-37.62259085749496,12.268629833254847,17687917.32440848,331131,806482,296238.88609444,1725812177.786023,1.0076955078907401,5870.576958838867,0.012998635,75.72673146780598,812688.28859474,4734514646.918287,0.03699199634045814,0.02221509508886791,0.02772010894838966
265,2019-05-06,0.051166,0.055308,0.048782,0.05094,7548625.0,53494290.0,776590,151,184113413,1219294.12582781,1.29939268,100665077841.23518,77470867362.73074,6702169884349.16,0.000206473733367411,1.1751841477540463,0.00011295,0.6428762018489769,78.36215013,446012.9388605021,50308167.480241604,1887.5,3.89531071081238,10743061.806019863,1887.5,10743061.806019863,60.6295562,79.8250616724043,1,5691.68837405026,-40.68122069995107,12.832786178350384,17686329.82441394,379526,843057,291711.35223153,1660330112.0746803,0.951856357521449,5417.669763870659,0.011259965,64.08821188271284,802469.16520296,4567404418.119505,0.036963499733591115,0.022384415480076643,0.0276736146720113
266,2019-05-05,0.049617,0.053707,0.049265,0.053425,13008768.0,56104028.0,613917,129,155380813,1204502.42635659,1.30956777,101302705291.91556,77355832768.22919,6702169884349.16,0.00019351749686930502,1.1085362826008145,9.886e-05,0.5663048492815602,63.82187695,365594.1574654666,42978500.6950409,1612.5,3.32813717957783,9236967.119831232,1612.5,9236967.119831232,91.62275634,80.9089875531959,1,5728.351702220921,-41.52312057572409,13.81075059679296,17684442.324419398,329799,731998,193013.64671718,1105650051.7242253,0.82932088826643,4750.641721988371,0.01000495,57.31187236313519,607061.23156925,3477460239.212041,0.03696846527211061,0.022300846788195675,0.0276314221730357
267,2019-05-04,0.052475,0.052817,0.048056,0.049875,7354032.0,52375683.0,658798,132,156428712,1185066.0,1.32099457,102113257161.60284,77300285446.34981,6567275146548.97,0.000168126705877061,0.9708833780240936,9.179e-05,0.5300608538300673,59.80065176,345331.56696263334,43092854.41123279,1650.0,3.4058462699692593,9528275.507349504,1650.0,9528275.507349504,88.21990146,81.76618341938995,1,5774.71242869667,-40.44627112394976,17.58084525088088,17682829.824419398,355688,716831,200440.37151879,1157485504.6221347,0.890736884693603,5143.749358738702,0.00998496,57.6602726120391,638507.8117918001,3687198996.5740213,0.036967526033297615,0.02247045153239588,0.027568486061101845
